X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOUR,ObjectId,VEHICLE_STREET
-8841256.561,5431188.664,80546835,6001376721,2016,2016/08/05 04:00:00+00,1225,12,FINCH AVE W,TALBOT RD,40 m East,Major Arterial,North York,18,32,43.778243,-79.422359,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,50,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D32,37,Willowdale West (37),12238,37
-8841256.561,5431188.664,80546838,6001376721,2016,2016/08/05 04:00:00+00,1225,12,FINCH AVE W,TALBOT RD,40 m East,Major Arterial,North York,18,32,43.778243,-79.422359,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,45 to 49,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D32,37,Willowdale West (37),12239,37
-8862290.268,5422305.553,80546839,6001378926,2016,2016/08/05 04:00:00+00,1829,18,REXDALE BLVD,HUMBERWOOD BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.720599,-79.611308,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Truck Driver,45 to 49,None,<Null>,West,Truck-Tractor,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),12240,1
-8862290.268,5422305.553,80546945,6001378926,2016,2016/08/05 04:00:00+00,1829,18,REXDALE BLVD,HUMBERWOOD BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.720599,-79.611308,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Approaching,Motorcycle Driver,25 to 29,Fatal,51,East,Motorcycle,Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),12241,1
-8832858.619,5411563.829,80632085,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Minor,<Null>,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12242,70
-8832858.619,5411563.829,80632086,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,Minor,<Null>,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12243,70
-8832858.619,5411563.829,80632087,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12244,70
-8832858.619,5411563.829,80632088,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12245,70
-8832858.619,5411563.829,80632089,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12246,70
-8832858.619,5411563.829,80632090,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12247,70
-8832858.619,5411563.829,80632091,6001385962,2016,2016/08/06 04:00:00+00,2029,20,LAKE SHORE BLVD E,DON ROADWAY,9 m West of,Major Arterial,Toronto and East York,14,"55,51",43.65082,-79.346919,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,70,South Riverdale (70),12248,70
-8846145.936,5414433.111,80632092,6001402361,2016,2016/08/09 04:00:00+00,1228,12,KEELE ST,HIRONS ST,<Null>,Major Arterial,Etobicoke York,5,11,43.669467,-79.466281,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,<Null>,North,Motorcycle,Going Ahead,Exceeding Speed Limit,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D11,90,Junction Area (90),12249,90
-8846145.936,5414433.111,80632093,6001402361,2016,2016/08/09 04:00:00+00,1228,12,KEELE ST,HIRONS ST,<Null>,Major Arterial,Etobicoke York,5,11,43.669467,-79.466281,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,None,<Null>,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,D11,90,Junction Area (90),12250,90
-8821477.982,5426031.492,80769556,6001406724,2016,2016/08/10 04:00:00+00,329,3,DANFORTH RD,THICKETWOOD DR      (431),<Null>,Major Arterial,Scarborough,21,43,43.744784,-79.244685,Intersection,Intersection Related,Stop Sign,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Angle,Driver,unknown,None,<Null>,Unknown,<Null>,Going Ahead,Driving Properly,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,138,Eglinton East (138),12251,138
-8821477.982,5426031.492,80769557,6001406724,2016,2016/08/10 04:00:00+00,329,3,DANFORTH RD,THICKETWOOD DR      (431),<Null>,Major Arterial,Scarborough,21,43,43.744784,-79.244685,Intersection,Intersection Related,Stop Sign,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Angle,Pedestrian,15 to 19,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Other / Undefined,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D43,138,Eglinton East (138),12252,138
-8818044.333,5428230.787,80632096,6001410250,2016,2016/08/10 04:00:00+00,1603,16,MARCELLA ST,ANGORA ST,<Null>,Local,Scarborough,24,43,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,None,<Null>,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D43,137,Woburn (137),12253,137
-8818044.333,5428230.787,80632097,6001410250,2016,2016/08/10 04:00:00+00,1603,16,MARCELLA ST,ANGORA ST,<Null>,Local,Scarborough,24,43,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,15 to 19,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D43,137,Woburn (137),12254,137
-8818044.333,5428230.787,80632098,6001410250,2016,2016/08/10 04:00:00+00,1603,16,MARCELLA ST,ANGORA ST,<Null>,Local,Scarborough,24,43,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D43,137,Woburn (137),12255,137
-8818044.333,5428230.787,80632099,6001410250,2016,2016/08/10 04:00:00+00,1603,16,MARCELLA ST,ANGORA ST,<Null>,Local,Scarborough,24,43,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D43,137,Woburn (137),12256,137
-8818044.333,5428230.787,80632100,6001410250,2016,2016/08/10 04:00:00+00,1603,16,MARCELLA ST,ANGORA ST,<Null>,Local,Scarborough,24,43,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,60 to 64,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D43,137,Woburn (137),12257,137
-8818044.333,5428230.787,80632101,6001410250,2016,2016/08/10 04:00:00+00,1603,16,MARCELLA ST,ANGORA ST,<Null>,Local,Scarborough,24,43,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D43,137,Woburn (137),12258,137
-8858205.177,5423456.066,80632102,6001416564,2016,2016/08/11 04:00:00+00,1603,16,WESTHUMBER BLVD,KIPLING AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.728068,-79.574611,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D23,4,Rexdale-Kipling (4),12259,4
-8858205.177,5423456.066,80632103,6001416564,2016,2016/08/11 04:00:00+00,1603,16,WESTHUMBER BLVD,KIPLING AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.728068,-79.574611,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D23,4,Rexdale-Kipling (4),12260,4
-8858205.177,5423456.066,80632104,6001416564,2016,2016/08/11 04:00:00+00,1603,16,WESTHUMBER BLVD,KIPLING AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.728068,-79.574611,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,None,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D23,4,Rexdale-Kipling (4),12261,4
-8858205.177,5423456.066,80632105,6001416564,2016,2016/08/11 04:00:00+00,1603,16,WESTHUMBER BLVD,KIPLING AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.728068,-79.574611,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D23,4,Rexdale-Kipling (4),12262,4
-8858205.177,5423456.066,80632106,6001416564,2016,2016/08/11 04:00:00+00,1603,16,WESTHUMBER BLVD,KIPLING AVE,<Null>,Major Arterial,Etobicoke York,1,23,43.728068,-79.574611,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Minor,<Null>,Unknown,<Null>,<Null>,<Null>,<Null>,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D23,4,Rexdale-Kipling (4),12263,4
-8853748.946,5402848.045,80632107,6001431942,2016,2016/08/13 04:00:00+00,2223,22,LAKE SHORE BLVD W,LONG BRANCH AVE,40 m West of,Major Arterial,Etobicoke York,3,22,43.594142,-79.53458,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,<Null>,East,Motorcycle,Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,19,Long Branch (19),12264,19
-8816276.022,5442070.285,80546946,6001433140,2016,2016/08/14 04:00:00+00,250,2,STEELES AVE E,REESOR RD,<Null>,Minor Arterial,Scarborough,25,42,43.84878,-79.197955,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,20 to 24,Fatal,52,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),12265,131
-8816276.022,5442070.285,80546947,6001433140,2016,2016/08/14 04:00:00+00,250,2,STEELES AVE E,REESOR RD,<Null>,Minor Arterial,Scarborough,25,42,43.84878,-79.197955,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Passenger,20 to 24,Minor,<Null>,<Null>,"Automobile, Station Wagon",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),12266,131
-8816276.022,5442070.285,80546948,6001433140,2016,2016/08/14 04:00:00+00,250,2,STEELES AVE E,REESOR RD,<Null>,Minor Arterial,Scarborough,25,42,43.84878,-79.197955,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,30 to 34,Minimal,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),12267,131
-8816276.022,5442070.285,80554861,6001433140,2016,2016/08/14 04:00:00+00,250,2,STEELES AVE E,REESOR RD,<Null>,Minor Arterial,Scarborough,25,42,43.84878,-79.197955,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,Driver,55 to 59,Minor,<Null>,West,Pick Up Truck,Overtaking,Improper Passing,Had Been Drinking,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,<Null>,D42,131,Rouge (131),12268,131
-8835375.108,5414222.889,80632108,6001446484,2016,2016/08/16 04:00:00+00,917,9,WELLESLEY ST E,PARLIAMENT ST,<Null>,Minor Arterial,Toronto and East York,13,51,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,<Null>,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),12269,71
-8835375.108,5414222.889,80632109,6001446484,2016,2016/08/16 04:00:00+00,917,9,WELLESLEY ST E,PARLIAMENT ST,<Null>,Minor Arterial,Toronto and East York,13,51,43.668101,-79.369525,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,<Null>,West,<Null>,<Null>,<Null>,<Null>,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D51,71,Cabbagetown-South St.James Town (71),12270,71
-8856871.792,5405639.437,80715701,6001451280,2016,2016/08/16 04:00:00+00,2325,23,THE WEST MALL,THE QUEENSWAY,<Null>,Major Arterial,Etobicoke York,3,22,43.6123,-79.562633,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,<Null>,South,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Other,Unknown,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),12271,14
-8856871.792,5405639.437,80715702,6001451280,2016,2016/08/16 04:00:00+00,2325,23,THE WEST MALL,THE QUEENSWAY,<Null>,Major Arterial,Etobicoke York,3,22,43.6123,-79.562633,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,50 to 54,None,<Null>,North,Truck-Tractor,Turning Right,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D22,14,Islington-City Centre West (14),12272,14
-8849049.705,5429713.615,80715908,6001455596,2016,2016/08/17 04:00:00+00,1606,16,KEELE ST,MURRAY ROSS PKWY,219 m North of,Major Arterial,Etobicoke York,"7,6",31,43.768675,-79.492366,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,55 to 59,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,Yes,D31,27,York University Heights (27),12273,27
-8849049.705,5429713.615,80715909,6001455596,2016,2016/08/17 04:00:00+00,1606,16,KEELE ST,MURRAY ROSS PKWY,219 m North of,Major Arterial,Etobicoke York,"7,6",31,43.768675,-79.492366,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Minimal,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,Yes,D31,27,York University Heights (27),12274,27
-8849049.705,5429713.615,80715910,6001455596,2016,2016/08/17 04:00:00+00,1606,16,KEELE ST,MURRAY ROSS PKWY,219 m North of,Major Arterial,Etobicoke York,"7,6",31,43.768675,-79.492366,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Minimal,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,Yes,D31,27,York University Heights (27),12275,27
-8849049.705,5429713.615,80715911,6001455596,2016,2016/08/17 04:00:00+00,1606,16,KEELE ST,MURRAY ROSS PKWY,219 m North of,Major Arterial,Etobicoke York,"7,6",31,43.768675,-79.492366,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,15 to 19,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,Yes,D31,27,York University Heights (27),12276,27
-8849049.705,5429713.615,80715912,6001455596,2016,2016/08/17 04:00:00+00,1606,16,KEELE ST,MURRAY ROSS PKWY,219 m North of,Major Arterial,Etobicoke York,"7,6",31,43.768675,-79.492366,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,Yes,D31,27,York University Heights (27),12277,27
-8849049.705,5429713.615,80715913,6001455596,2016,2016/08/17 04:00:00+00,1606,16,KEELE ST,MURRAY ROSS PKWY,219 m North of,Major Arterial,Etobicoke York,"7,6",31,43.768675,-79.492366,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,30 to 34,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,<Null>,Yes,D31,27,York University Heights (27),12278,27
-8833454.846,5433487.425,80546834,6001466377,2016,2016/08/19 04:00:00+00,904,9,FINCH AVE E,SKYMARK DR,<Null>,Major Arterial,North York,17,33,43.793151,-79.352275,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,53,North,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Other,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,47,Don Valley Village (47),12279,47
-8833454.846,5433487.425,80554862,6001466377,2016,2016/08/19 04:00:00+00,904,9,FINCH AVE E,SKYMARK DR,<Null>,Major Arterial,North York,17,33,43.793151,-79.352275,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,65 to 69,<Null>,<Null>,South,Pick Up Truck,Turning Left,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D33,47,Don Valley Village (47),12280,47
